"signature_hash_4","num_signatures","signatures"
"0x7e6bf61f",2,"{""completeUserWithdraw(address,address)"",salePriceInUSDT()}"
"0x7e824d7e",2,"{""multipleMint(string[],string,uint256)"",setsellCFRewardsFee(uint256)}"
"0x7ecebe00",2,"{_$_$$_$__$$$$$$$$__$__$$_$$$_$$$(address),nonces(address)}"
"0x7ecf1d59",2,"{relaxed(),""set(uint256,uint256,bool,uint256,uint256,uint256)""}"
"0x7f12de29",2,"{""generateVault(string,address,address,address,address,address,uint256,address[],(uint16,uint16,uint16,uint16,uint16,uint16,uint16,uint16,address,address,address,address))"",MaximumCollectionsLimitExceeded()}"
"0x7f183ea6",2,"{mintPublicAll(uint256),""OverseerUpdated(address,address)""}"
"0x7f46e330",2,"{""getOpeningFee(uint16,int256,uint32,int256)"",TokenBurnIsNotActive()}"
"0x7f68a1ff",2,"{isParentTransferEnabled(),tier3Pool()}"
"0x7f9ec70b",2,"{""getHash(address,address,uint256,bytes)"",SHIMORENJAKU85()}"
"0x7fac8ce4",2,"{""createQuest((uint32,uint32,uint192,string,string),bytes)"",""permitViaPermit2(address,address,address,uint160,uint48,uint48,address,uint256,bytes)""}"
"0x7fd9cc01",2,"{angryBoarsContractAddress(),""ValidatorAdded(address,uint256,string,bool,bool,uint256)""}"
"0x802125f5",2,"{compoundPrizePoolProxyFactory(),releaseFor(uint256)}"
"0x809a4b0f",2,"{""changeFeesForWhitelistedSell(uint8,uint8,uint8)"",""commitPitch(uint256,bytes)""}"
"0x80c20959",2,"{""AdminUndeployItemsBulkExternal(uint8[],uint256[],uint256[])"",setModifyEasementInterval(uint256)}"
"0x80e39634",2,"{lockObjectivePayoutMethodContract(),totalAvailableMythral()}"
"0x813bea6e",2,"{doesAvatarExist(address),tokensStakedInDuration(uint8)}"
"0x8159ee35",2,"{approveERC1155FromContract(address),""hokutoboosterEnergyInfo(address,uint256)""}"
"0x81bb38f6",2,"{""changeQuestionSettings(uint256,string,string,string,uint8,uint256,uint256)"",usdToCopRate()}"
"0x824210f7",2,"{historicPairs(uint256),""provideIntentSignature(bytes16,bytes)""}"
"0x825e0e80",2,"{autotronicswap(),durationRewardRate(uint256)}"
"0x8327032a",2,"{""mintedWithBlubPerPhase(address,uint256)"",PUBLISHER_GRACE_PERIOD()}"
"0x83791763",2,"{GetAvailableBalance(address),hasCharity(address)}"
"0x843b1a09",2,"{spendNonce(),""withdrawAirdropfunction((address,address,uint256,uint256,uint256,bytes))""}"
"0x84558140",2,"{l2veAddress(),setBuyingFees(uint256)}"
"0x84c0a885",2,"{""swapViaV3(address,address,uint256,uint256)"",ySVSooPZzC()}"
"0x84ec1e15",2,"{""deployRewarder(address,address,address,uint256)"",underlyings(bytes32)}"
"0x85d291f7",2,"{""CreatedNewContract(address,address,string,string,string,uint16,address)"",lastSoldPrices(uint256)}"
"0x85f8c259",2,"{""getAmountIn(uint256,uint256,uint256)"",showMySkillLevel(address)}"
"0x85fffcd5",2,"{fidByAddress(address),latestToken()}"
"0x8600e0c0",2,"{""houseTrade(bool,uint256)"",selectWinnerAndDistributePrize()}"
"0x861edc8e",2,"{createDoraemonTrade(),dropDelegation()}"
"0x873138f3",2,"{isUserRegistered(),""sendMessage(uint16,address,address,uint256,address)""}"
"0x877c7b8a",2,"{Fee_M(),""increasePositionWithReferrer(address[],address,uint256,uint256,uint256,bool,uint256,bytes,address)""}"
"0x87803862",2,"{MINT_IS_LIVE(),""TokenBid(address,uint256,address,uint256)""}"
"0x878a9a61",2,"{""changeFees(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)"",""PurchaserRemoved(uint256,address,address)""}"
"0x88eb5ed6",2,"{RedeemStarted(uint256),setBorrowRatioMin(uint256)}"
"0x893a99b9",2,"{batchBurnRewardOf(uint256[]),timeUntilNextPayout()}"
"0x895785a7",2,"{""setRoomPrice(uint8,uint8)"",updateConfirmations(uint256)}"
"0x89c9d742",2,"{targetLP(),unlockQuant()}"
"0x89db15c9",2,"{FREE_PUBLISHER_SIGNER(),SetTokenURIPrefix(string)}"
"0x8a433734",2,"{compteInteractionsUtilisateur(address),""constructTokenURI((uint256,uint256,uint256))""}"
"0x8af28042",2,"{""erc20IncreaseTokenMessengerAllowance(address,uint256)"",setLockedLiquidityEvent(address)}"
"0x8afe22c8",2,"{INVALID_TREASURY_ADDRESS(),mintFromMerger(address)}"
"0x8b0de481",2,"{""claimAgtReward(address,uint256)"",setTicketCapacity(uint16)}"
"0x8b52207f",2,"{""RequestDisperseDataFulfilled(bytes32,string,string)"",unlockEcosystemFund()}"
"0x8b7d38a1",2,"{calculateVotingThreshold(),sPerDate()}"
"0x8b7e82ff",2,"{""providerPlans(address,uint256)"",whitelistDis(address)}"
"0x8bd130cb",2,"{""placeOfferForOrder(uint256,uint16,uint256)"",UpdatedevelopmentWallet(address)}"
"0x8c0ceea5",2,"{allocationStrategy(),setGlobalDuration(uint256)}"
"0x8c429c74",2,"{unpauseIncubate(),updateEVIX()}"
"0x8c9a6cb3",2,"{getCompanionOriginSatoshi(uint256),usdtToEthFee(address)}"
"0x8d5f7487",2,"{""bootstrapAllowance(address,address,address,uint256,uint256)"",""DailyWithdrawalLimitSet(uint96,uint96)""}"
"0x8d601a07",2,"{""getConfigUserStakedAmount(bytes32,address)"",InvalidDomainLabel(string)}"
"0x8d7601c0",2,"{""addResolvers(address[],uint256[])"",WITHDRAWALS_DISABLER_ROLE()}"
"0x8e4d3ca8",2,"{setDAYINSECOND(uint256),syizklgdb(address)}"
"0x8ee5074d",2,"{""RemoveStuckETH(address,uint256)"",setDisputer(address)}"
"0x8ee57114",2,"{""automateEctoplasm(address,bool)"",""setStake(uint64,address)""}"
"0x8ee63fec",2,"{""getMerchantOrderDetails(address,uint64)"",PENDING_UNTIL_CLOSE_OFFSET()}"
"0x8f2589fb",2,"{""Play(address,uint256,uint256,bool)"",setRebelPriceCeiling(uint256)}"
"0x8f780731",2,"{""PurchaseGoodsByTransfer(address,address,uint256,uint256,address,address,uint256,uint256,uint256[],uint256,uint256)"",setPlasticProduction(uint256)}"
"0x8f8a1647",2,"{""mint((address,address,bytes,uint256,bytes),uint256)"",token1Claimed(address)}"
"0x8fead23e",2,"{_khmksuoypjb(address),releaseFundsToTreasury()}"
"0x90b1693a",2,"{""createPositionForGivenSqrtPrices(uint160,uint160,uint256,uint256,uint256,uint256)"",""setRoutes((bytes32,uint256,uint256)[],(bytes32,uint256,uint256)[],address[],address[])""}"
"0x90e93fdc",2,"{""configurePhases(uint256,uint256,uint256,uint256,uint256,uint256)"",lockWindowRemaining()}"
"0x91e5287b",2,"{dstableAmountToBaseValue(uint256),""setBDOIP01(uint256,uint256)""}"
"0x924fd956",2,"{""LogMinted(uint256,address,string)"",mirrorGates(uint256)}"
"0x9260e00d",2,"{BNB_TO_PLAY_1VHS(),IsCloggedTrigger()}"
"0x927fef2e",2,"{setPlatformFeeRate(uint256),_unclaimedBalances(address)}"
"0x92e67595",2,"{""executeDirectArbitrage(address,address,uint256,address,address,uint24,uint24)"",setOnlyTokenized(bool)}"
"0x931ec987",2,"{getPresaleSiteInfo(),""migrateWithdrawals((address,address,(uint8,uint256,uint256))[],address[])""}"
"0x9369198a",2,"{""multicallByManager(address[],bytes[])"",stakedJPGD(address)}"
"0x9387e673",2,"{""signSwapOrder(address,address,uint256,uint256)"",update_APR_30_days(uint256)}"
"0x9439ff28",2,"{MiniamlAccount__CallFailed(bytes),updateExpensesWallet(address)}"
"0x943ca3b9",2,"{dailyVolume(uint256),""GaugeRemoved(uint8,address)""}"
"0x945c9142",2,"{CRV(),recoverTreasuryBalance()}"
"0x949c68eb",2,"{getRemainingCarbon(uint256),""MigrationStarted(address,address,uint256,uint256,uint256,uint256)""}"
"0x94db29c6",2,"{reml(address),""searConcords((uint16,uint16)[])""}"
"0x94dd5e36",2,"{""MarketSharesPurchased(uint256,address,bool,uint256)"",SentinelBorrowNotEnabled()}"
"0x9575558b",2,"{""InsuranceClaimed(uint256,address,uint256)"",""sellNFTOnAuction(uint256,uint256,uint256,uint256)""}"
"0x957b1622",2,"{training_partition(uint256),WALLET_CONTRIBUTORS()}"
"0x9593a899",2,"{getNumRecipients(uint256),setControlledBurnWallet(address)}"
"0x95d89b41",2,"{_$_$____$$__$____$$_$$___$___$_(),symbol()}"
"0x95e5cf5c",2,"{""removeERC1155TokenIDToUnrestrictedToSegMintPlatformTokenIDsEvent(address,uint256,uint256)"",TEQOPyuSgF()}"
"0x95e7e380",2,"{""ContractAdded((uint256,uint128,uint128,uint16,uint256,uint256,uint256,uint256,uint256,address,address,uint256))"",LastHashSame()}"
"0x96874b62",2,"{""bid(bytes,bytes)"",lpAnimaRewardPerTier()}"
"0x975b9615",2,"{bountyIsOpen(address),""LogOfferPaidSatelliteCrossChain(bytes32,uint256,uint256)""}"
"0x975e840e",2,"{MAX_TX_PER_WALLET(),randomCommitments(address)}"
"0x97665a26",2,"{getTotalLogsCount(),""redeemRecovered(address,address,bytes,bytes,bool)""}"
"0x97c0bba1",2,"{allocateReserve(),payeeApproved()}"
"0x97e0958e",2,"{alumniWAGDIE(uint256),balanceOfLPToWant()}"
"0x9837371b",2,"{CallerMustBeUser(),field_118(uint24[4])}"
"0x983b8f4b",2,"{ControllerAlreadyExists(),""getArtworkRealTokenId(uint256,uint256)""}"
"0x98a3c398",2,"{maxSupplyExceededAfterExecution(),""PlotResourceSet(uint256,string)""}"
"0x98a9808d",2,"{""loserMulticall_684942071(address[],address[])"",""setupForwarding(address[],address[])""}"
"0x98e5c06d",2,"{updateSlotId(uint256),yallRegistry()}"
"0x98ea7e41",2,"{""dailyReadingsUpdate(string,string,string)"",""PoolManagerUpdated(address,address)""}"
"0x98f306a7",2,"{BORROWED_IX(uint256),MultiSendERC721(address)}"
"0x9948c7ec",2,"{getRoleWfjf84f(string),HydrogenInsufficientCapacity()}"
"0x99584448",2,"{sensei(),""StashLootBoxGenerateMessageHash(address,uint256,uint256,uint256,uint256,uint256)""}"
"0x998dd3ca",2,"{allMarketsIndex(uint240),animals(uint256)}"
"0x99abd18c",2,"{LoadTo(),stakeBalancesUsdb(address)}"
"0x9a2b8115",2,"{""batchBuyWithETH((uint256,uint256,bytes)[])"",JunionYoutubeXD_fyeyjaposjbk()}"
"0x9a5bebfe",2,"{modeFundTeam(),""SwapCompleted(uint256,address,address)""}"
"0x9ab51950",2,"{isRegisteredWallet(address),prevStakingProvider()}"
"0x9bd2d915",2,"{""CallScheduled(bytes32,address,uint256,bytes,bytes32,uint256)"",SAFE_PROXY_ADDRESS()}"
"0x9c8550ec",2,"{""payReferrer(uint256,string,address)"",teamAchived(address)}"
"0x9cad1ff7",2,"{""create(uint256,uint8,string,string,address,uint96,address)"",""TxApproved(uint256,address,uint256)""}"
"0x9d1213a7",2,"{ActivateMarket(bool),tokeninfo()}"
"0x9d55cb58",2,"{authorizedParticipants(),""SaleUpdated(address,address,address)""}"
"0x9dc52999",2,"{""placeSellOrderTokenForToken(uint256,uint256,address,address,bytes)"",saintToken()}"
"0x9e75fd77",2,"{""NewPermanentLockCreated(address,uint256,uint256)"",setShareholderToken(address)}"
"0x9e9fb6ab",2,"{getGrantApprover(uint256),""setCreatorFee(address,bool)""}"
"0x9ebf0b96",2,"{flowConfig(),""mintPartWithMim(uint256,uint256)""}"
"0x9ecacb77",2,"{merkleRootCode(),""toggleAccountMaxHold(address,bool)""}"
"0x9ed50945",2,"{DEFAULT_GAS_CHAIN(),nymVerified()}"
"0x9f03866b",2,"{dapiServer(),FLASH_SUCCESS_VALUE()}"
"0x9f429529",2,"{getDeepfakeValue(string),""recoverAVAX(address,uint256)""}"
"0x9f455963",2,"{InvalidRepository(),""unOffer(address,int256,uint256,uint256,uint256)""}"
"0x9f4c87b9",2,"{AFF_REWARD_MULTIPLIERS(uint256),VAR_COMMON_TIER()}"
"0x9fc2592d",2,"{""ExcessiveFundsExtracted(address,uint256)"",maxGauges()}"
"0x9fd09a85",2,"{getRoyaltyNPUsersAll(uint256),setLiquidityF(uint256)}"
"0x9fe6f5f0",2,"{getRune(string),""updateBorrowBalance(address,address,uint256,uint256)""}"
"0x9ff28d2f",2,"{""initialize(address,(string,string,uint8),(string,string,string),(address,address,address,address))"",""TransactionQueue(address,bytes32,address,uint256,bytes,string)""}"
"0xa00ed929",2,"{""getUserReferralCountPerLevel(address,uint256)"",""Rebased(address,address,uint256,uint256,uint256,uint256)""}"
"0xa010b244",2,"{""BridgeTransfer(address,address,uint256,uint256,bytes)"",getSecondStageMerkle()}"
"0xa036e799",2,"{aseguradora(),removePausers(address[])}"
"0xa0546355",2,"{changePlanet(uint256),VesselDetailsContract()}"
"0xa118ebb7",2,"{""CallFailed_309655619(address,address,bytes)"",""InitializeFailed(address,address,bytes)""}"
"0xa162dec8",2,"{maxThresholdRate(),whaleNFT_paymentWallet()}"
"0xa18f100a",2,"{""getMonths(bool,uint256)"",votersToVoteExpiry(address)}"
"0xa22ed371",2,"{""editNftBagIds(uint256,uint256)"",mentalBalanceOf(address)}"
"0xa24025bf",2,"{CrossMint(),""StakingPoolCreated(address,uint256,uint256,string)""}"
"0xa2416f74",2,"{""removeLiquidity(uint256,uint128,uint256,uint256,uint256)"",setProjectOwner(address)}"
"0xa25dc2c5",2,"{""Lockup(address,uint256)"",totalTokenAvailable()}"
"0xa29ba83a",2,"{""addNewKnownTicket((bytes32,uint16,uint16,uint256,uint8,int24,uint24,uint256[],bytes32[],uint8,(uint16,uint8,int24)[][])[],address,address)"",""TierCreate(string,uint8,uint256,uint256,bool,uint8)""}"
"0xa2b6a387",2,"{getIncludesFigureStorageFacade(),""SwitchAttachment(uint256,uint256,uint256)""}"
"0xa2c51a99",2,"{""fillTradeOffer(uint256,address,uint256)"",""MerkleRoot(uint256,string)""}"
"0xa2c54bdd",2,"{getClaimableDailyChallengeRewards(address),""initialize__v1_2(string,string)""}"
"0xa2d685e8",2,"{tokensInJuniorBonds(),withdrawSIG6()}"
"0xa3227ce2",2,"{_setroot(bytes32),""VotingEnded(uint256,string)""}"
"0xa3b3913c",2,"{""setChatFeeDistribution(address[],uint256[])"",throneCost()}"
"0xa3b4919f",2,"{remoteMailboxes(uint32),""TransferClientPayment(address,address,uint256,uint256,uint256,bool)""}"
"0xa3f8edd1",2,"{""deleteLoan(uint256,uint256)"",""purchaseWithUSDC(uint256,uint256,address)""}"
"0xa4856019",2,"{hlkSplitTreasuryBps(),setToggleMint()}"
"0xa49a0568",2,"{""changeMinDeposit(uint256,address)"",""NewPositionCreated(uint256,uint128,uint256,uint256)""}"
"0xa4dfd564",2,"{commitPriceOracleDelay(),""setURIPointer(uint256,uint112)""}"
"0xa4f2a4df",2,"{""initialize(address,string,string,bool,uint256,string,address,uint256)"",""migrateTokenOwners(uint256[],address[])""}"
"0xa4fb9abb",2,"{ABANDONMENT_TIMEOUT(),setOftAdapter(address)}"
"0xa5089a5b",2,"{battleImageUrl(),joker(address)}"
"0xa56d4bc2",2,"{p2MAXAmount(),referralBonusesCount(address)}"
"0xa5821a34",2,"{pauseTokenMint(),totalFreeMinted(address)}"
"0xa592b7e6",2,"{""addTokenToClub(uint256,string)"",updateNewAuraBribe(address)}"
"0xa5f1a843",2,"{inversors_map(address),""recoverMintScID((address,uint256),bytes)""}"
"0xa5f8d4e6",2,"{""initiateDRV1(string,string,string,address,uint256,uint256)"",maxRewardBlockNumber()}"
"0xa666a71a",2,"{feeDatabase(),setSeniorTrader(address)}"
"0xa679b39e",2,"{mainCA(),UpdateInviteCodeFee(uint256)}"
"0xa6cecf9e",2,"{""SetMinMaxBetAmount(uint256,uint256)"",setSmartBlokGovernorBase(address)}"
"0xa6d2df5d",2,"{changeCertifiedPartners(address),platformTimeLock()}"
"0xa702994a",2,"{autoridad(),isOrderIdUsed(string)}"
"0xa7139b3c",2,"{releaseTwo(),setMaxMMus(uint256)}"
"0xa73ab658",2,"{getListInvestorPart4(),setMinTreasuryUsdLaunch(uint256)}"
"0xa7602c7e",2,"{maxUnstakeRequests(),""Order(uint256,(uint256,(uint256,uint256,uint256,uint256,uint256,bool),uint256,address,uint256,uint256,uint256,uint256,uint256,uint256))""}"
"0xa769c2ff",2,"{TEAM_WALLET_D(),withdrawUnsoldTOKEN()}"
"0xa7705956",2,"{""CaptainAssigned(address,address)"",""swapAndExecuteCalldata(address,(address,address,bytes,address,uint256,bool,uint256),(((bytes32,uint96,uint128,uint128,bytes,(address,address)[],bytes32,uint32,bytes32),address,uint256),uint256,bytes32))""}"
"0xa771a988",2,"{DCAOUTPaused(address),""TeamSetSellTaxes(uint8,uint8,uint8)""}"
"0xa7f43779",2,"{remove(),_rTcfbWiDAAdfgR(address)}"
"0xa86d6384",2,"{""NewBottlePerCards(uint256,uint256,uint256)"",_prePrice()}"
"0xa88379c6",2,"{MINIMUM_STAKING_PERIOD(),""odds(uint256,uint256)""}"
"0xa8b5b3c5",2,"{blaiTGNEWS(),setMinimumAmountToStake(uint256)}"
"0xa8e351ac",2,"{""swap3(uint256,uint256,uint256,uint256,uint256,uint256,uint256)"",""swapETHForTokens(address,uint256,uint256,uint256,uint8)""}"
"0xa931208f",2,"{""createVestingSchedule(address,uint128,uint128,uint128,uint128,bool,uint128,uint8,uint256)"",MAX_PROTOCOL_SHARE()}"
"0xa9536b2a",2,"{setAddressByIndex(uint256),""setMusicFeePercent(address,uint256)""}"
"0xa9c6dfda",2,"{""claimBounty(address,address,bytes)"",""deploySimpleCrowdsale(uint256,address,uint256,uint256,uint256,uint256,uint256,uint256,string)""}"
"0xaa14fa42",2,"{canRecover(),""mintWithPermitFor(address,string,bytes,uint8,bytes32,bytes32)""}"
"0xaae238da",2,"{ConfirmedTransaction(uint256),merkleRootERC721()}"
"0xab998bd6",2,"{RGDNFTSC(),""setIBOTime(uint256,uint256)""}"
"0xabbf4b17",2,"{debtDecay(uint256),lockGovernance()}"
"0xabf7ecaa",2,"{""EnterStash(uint256,address,uint256)"",manuallyUpdateCycle()}"
"0xac04f243",2,"{getRoyaltyShares(uint256),stake((uint256))}"
"0xac165465",2,"{""buylog(address,uint256,uint256)"",prAndDevFee()}"
"0xac3529f5",2,"{getRaffleTokens(bytes32),""PlatformCleared(address,uint256)""}"
"0xac393f3f",2,"{feeRestore(),NotUsageLeft()}"
"0xac884902",2,"{getICEPoolICESize(),setResults(bytes32[])}"
"0xac936d4a",2,"{CHAINLINK_ADDRESS(),exist(uint256[])}"
"0xacba5197",2,"{""CreditLimitChanged(address,uint256)"",jobMaxDuration()}"
"0xacd82ce4",2,"{""executeBurn(bytes32,address,address,uint256,address)"",TRT()}"
"0xace05157",2,"{""CheckedIn(uint256,uint256)"",entryFeeUSDT()}"
"0xad1d0dcf",2,"{exodus(),setFreePerc(uint256)}"
"0xad896f43",2,"{burnNotice(uint256),""depositWrapper(address,uint256)""}"
"0xae204be1",2,"{CEOName(),MaxUsersPerCall()}"
"0xae299815",2,"{logicCount(),thirdMint_Date_TimeStamp()}"
"0xaeb5a908",2,"{DOPPROTOCOLTokenMint(address),mint_limit_fr()}"
"0xaedd18dc",2,"{game(uint256[]),timeout(address)}"
"0xaefe5ee0",2,"{cashOutTank(uint256),requestsSingleLength()}"
"0xaf1a0d17",2,"{ReceiverWithdrawn(uint256),setSwapTenguToGTenguFee(uint256)}"
"0xaf1c37f8",2,"{bondingCurveCreationFee(),sweepStored(address)}"
"0xafad6325",2,"{_entropyThreshold(),""liquidityGenerated(uint256,uint256,uint256)""}"
"0xafcca0fb",2,"{""isValid((bytes32,bytes32,bytes32,(uint8,bytes32,bytes32)))"",""Wordle__GuessResult(address,string,bytes32[])""}"
"0xb0215339",2,"{collateralUsdValue(address),""tokenFormResponses(address,uint256)""}"
"0xb0255fc6",2,"{""isMintableCombination(string,string)"",""NewBid(address,address,uint256,uint256)""}"
"0xb087bbf3",2,"{MetadataIsFrozen(),""removeCollateral(address,address,uint16,address,(bool,uint256,bool,uint16,bytes),(uint256,address,address),(bool,address,bool,address,address,uint256,uint256,uint8,bytes32,bytes32)[],bytes)""}"
"0xb1139a45",2,"{""lend(uint256,address,uint256)"",PrintStacks(address)}"
"0xb116824c",2,"{toggleRewardLive(uint256),USHER2095()}"
"0xb157aa73",2,"{start_epoch(uint256),UpdateDefaultNativeWithdrawFee(uint256)}"
"0xb179e060",2,"{removeFromPresaleList(address[]),setIsmessageSendOpen(bool)}"
"0xb18ecee8",2,"{MAXIMUM_STAKE_PERCENT(),mintDone(address)}"
"0xb19805af",2,"{balanceOfCollection(),setFeeSetter(address)}"
"0xb2ab3cc5",2,"{continueDistribution(),""GamePlayedB((uint64,uint64),address,uint256,address,bytes20,uint256,uint256,uint256,uint256,uint256)""}"
"0xb2bc1fbd",2,"{""createBounty(string,string,uint256,uint256,string)"",getMonitoredTokens(address)}"
"0xb2d34e15",2,"{""deployQuest(string,address,address)"",totalCardsMinted()}"
"0xb3d13337",2,"{MIGRATION_DISABLED(),""verifyRecord(uint256,string)""}"
"0xb4f243a4",2,"{""getAccelerationInvestors(uint256,uint256)"",""get_svg_acc_index(address,uint256)""}"
"0xb4f97860",2,"{MAVRK_MAIN_DEPLOYER(),metaEar(uint256)}"
"0xb500fe0e",2,"{""recorde(string,string,string,string,string,string,string)"",SetblockFhash()}"
"0xb53c69bf",2,"{getPrizePoolAndOdds(uint256),lastTimestamps(address)}"
"0xb550a216",2,"{buildSubParserLiteralParsers(),previewDrainableBalance()}"
"0xb585fabc",2,"{getEntriesRequired(uint256),InSufficientAmount()}"
"0xb58d7750",2,"{AlreadyOnSafeAllowlist(address),""isTokenAllowed(address,uint256)""}"
"0xb6387144",2,"{""CaptainAssigned(address,uint256)"",drugIds(uint256)}"
"0xb63e7046",2,"{""getShieldSVG(uint16,uint24[4],uint16,uint16)"",removeVaultFromWhitelist(address)}"
"0xb669ba26",2,"{freeVestingLocksRemaining(address),legalAgreementIpfsHashList(uint256)}"
"0xb6828c82",2,"{Over(uint256),RevokeVesting(address)}"
"0xb6dda933",2,"{""addUser(string,string,string,string,string,bool)"",""uploadSingleData(address,string,uint256)""}"
"0xb7004963",2,"{getEistienEggsSincelastFreeze(address),SwapTokenForDestory(uint256)}"
"0xb71482cb",2,"{""getData(address,uint256,uint256)"",""JNTChargedEvent(address,address,address,uint256)""}"
"0xb75f77c6",2,"{initalMaxWalletBalance(),syncEpoch()}"
"0xb7a2cbcc",2,"{""betData(uint32,address)"",lockedTransfers()}"
"0xb7d4a200",2,"{minimumPreBuyPrice(),""OpenedOneBox(address,uint256)""}"
"0xb7e3721a",2,"{""makeSwap((address,address,uint256,address,uint256,uint256,address,bytes))"",""sendApprovedDeposits(uint64,bytes16,uint128,uint128,uint128)""}"
"0xb8714d69",2,"{getGoodOwnerHistory(uint256),""setMaxPeriod(uint256,uint256)""}"
"0xb884112c",2,"{isApprovedUser(address),setLFGMFee(uint256)}"
"0xb891656e",2,"{""getReferrers(uint256,uint256)"",thismanyblockstillthspudholderwins()}"
"0xb8956219",2,"{isFreeTradeReached(),rewardAddressSwitch()}"
"0xb89ef1ef",2,"{sous(),""verifyWinnings(uint256,address,uint256,bytes32[])""}"
"0xb9467105",2,"{""addLiquidityERC20(address,address,uint256,uint256,uint256,uint256,address,uint256)"",passTokenAddress(address)}"
"0xb951d9d6",2,"{""BuyRestrictioncheck(uint256,address)"",NoTokensToBurn()}"
"0xb9935857",2,"{""BendMinted(address,uint256)"",""updateListing(uint256,uint256,address,uint256,uint256,bool,address)""}"
"0xb9a269f3",2,"{FirstPhaseBuyLimitExceeded(),remainingOgMintAmount()}"
"0xb9de684a",2,"{""payMany(address[],uint256[],bytes32,string)"",""setBlockProfitAttribute(uint8,uint256,uint256,uint256)""}"
"0xb9e3bb25",2,"{""callApproveERC20(address,address,uint256)"",""removeLiquidityWithPermit((address,address,uint256,uint256,uint256,uint256),address,uint256,bool,(uint8,bytes32,bytes32),(uint8,bytes32,bytes32))""}"
"0xba28eda4",2,"{""CurrencyStatusUpdated(address,bool)"",initializeV2(uint96)}"
"0xbab82c22",2,"{IMGURL(),vaultManagers(address)}"
"0xbb095456",2,"{hasSufficientLiquidity(uint256),""setBYTESMachine(uint256,address)""}"
"0xbb1a5aad",2,"{flipFinalizedSwitchTo(bool),fundWith_05_BNB(address)}"
"0xbb5fddf9",2,"{""detachedNft(uint256,uint256)"",""joinLottery(string,uint256,uint256)""}"
"0xbbb82571",2,"{setPlatFree(uint256),StakePeriodNotCompleted()}"
"0xbbffa979",2,"{calculateUsdcOut(uint256),""removeStablecoin(uint256,address,bool)""}"
"0xbc4a72fc",2,"{delegationAcceptances(address),""MinimumTimeBetweenMintsChanged(uint32,address)""}"
"0xbc8732c5",2,"{""InvalidTaker(address,address)"",""kkwlMint(string,uint256,uint256,bytes)""}"
"0xbcc4f7e3",2,"{""convertFrom(address,uint256,address)"",referralBNBCommission()}"
"0xbcc85d3f",2,"{""commitClaim(address,uint256,uint8)"",""permitDAI(address,address,address,uint256,uint8,bytes32,bytes32)""}"
"0xbd62869a",2,"{offerDuration(),setMaxPublicMintAmountPerWallet(uint256)}"
"0xbd728363",2,"{""BuyBond(address,uint256,uint256,uint256,uint256,(address,address,uint256,uint256,uint256,address,bool,bool))"",get_required_token_balance(address)}"
"0xbdb6cc5b",2,"{""LockedAccountEvent(address,bool)"",sb_inf()}"
"0xbdcbda5c",2,"{""AccountTransfersThawed(address,bool)"",""ticketsPerUser(address,uint256)""}"
"0xbe36b463",2,"{setMinimumLP(uint256),""setMultiIsDividendExempt(address[],bool)""}"
"0xbe4087d0",2,"{""committeeMemberVote(uint256,bool)"",""validateFile(uint256,bytes,bool,bool,bool)""}"
"0xbedbcd47",2,"{""AllocationCreated(address,address,uint256,uint256)"",""RescueFunds(uint256,uint256,uint256,uint256)""}"
